Pos,Name,Ct SYBR,Ct Mean SYBR,Ct Dev. SYBR,Amount SYBR [Copies],Amount Mean SYBR,Amount Dev. SYBR,Target SYBR
,,,,,,,,
Analysis Parameters,,,,,,,,
Type of Application,Quantification,,,,,,,
Dye(s),SYBR,,,,,,,
Inverted Data,OFF,,,,,,,
Threshold setting,Noiseband,,,,,,,
Threshold level,371,,,,,,,
Baseline setting,Automatic,,,,,,,
Baseline range (from cycle no. ... to),n/a,,,,,,,
Drift Correction,OFF,,,,,,,
